id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,keywords_label,Ground Truth
9.14726E+17,It was in me &amp; warrior: her battle with Lyme  Lucky One's: life and love  Crush: love B&amp;W: how she felt in bed when sick #AL6 #avrillavigne,9.10956E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2017-10-02T05:36:48.000Z,,9.14726E+17,everyone,Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806591328528150528', 'name': 'Avril Lavigne', 'description': 'Avril Lavigne'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806591328528150528', 'name': 'Avril Lavigne', 'description': 'Avril Lavigne'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]","{'hashtags': [{'start': 129, 'end': 133, 'tag': 'AL6'}, {'start': 134, 'end': 147, 'tag': 'avrillavigne'}], 'annotations': [{'start': 40, 'end': 54, 'probability': 0.5567, 'type': 'Other', 'normalized_text': 'Lyme Lucky One'}]}","{'description': 'Rumors or real news. Up to you 🙊', 'created_at': '2017-09-21T19:55:22.000Z', 'name': '#AL6', 'username': 'popnews33', 'location': 'Los Angeles, CA', 'public_metrics': {'followers_count': 35, 'following_count': 22, 'tweet_count': 166, 'listed_count': 0}}",popnews33,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2017,0,
4.21857E+17,"Tonight's show at Mocha Maya's was so much fun! Now looking forward to a house concert in Lyme, NH tomorrow.",190747220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-01-11T04:10:06.000Z,,4.21857E+17,everyone,Facebook,,,"{'annotations': [{'start': 18, 'end': 29, 'probability': 0.2478, 'type': 'Place', 'normalized_text': ""Mocha Maya's""}, {'start': 90, 'end': 97, 'probability': 0.5894, 'type': 'Place', 'normalized_text': 'Lyme, NH'}]}","{'public_metrics': {'followers_count': 247, 'following_count': 778, 'tweet_count': 1183, 'listed_count': 0}, 'created_at': '2010-09-14T18:53:48.000Z', 'description': ""Singer/songwriter, poet, essayist, boy mom, justice warrior, word nerd.\nI'm scrabulous! https://t.co/QgDheiDtuw"", 'name': 'Jessica Smucker', 'username': 'jessicasmucker', 'location': 'Lancaster PA'}",jessicasmucker,Lancaster,Pennsylvania,Lancaster County,United States,"Lancaster County,Pennsylvania",2014,0,
1.29638E+18,Rest in peace: One of the last remaining Pearl Harbor survivors has died at the age of 99 https://t.co/ALPnGYTcPN #KHOU,15791186,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",2020-08-20T09:44:00.000Z,,1.29638E+18,everyone,SocialNewsDesk,,,"{'hashtags': [{'start': 114, 'end': 119, 'tag': 'KHOU'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/ALPnGYTcPN', 'expanded_url': 'https://www.fox61.com/article/news/local/floyd-welch-pearl-harbor-ww2-veteran-dies-east-lyme-connecticut/520-ea3781eb-7b52-4ac6-8eab-2634802b5805?FbKKHOU3', 'display_url': 'fox61.com/article/news/l…'}], 'annotations': [{'start': 41, 'end': 52, 'probability': 0.3825, 'type': 'Organization', 'normalized_text': 'Pearl Harbor'}]}","{'username': 'KHOU', 'location': 'Houston, TX', 'description': ""KHOU Stands for Houston.  We're relentless in providing breaking news, weather and traffic. Tweet us. Email newstips@khou.com. We’re listening."", 'public_metrics': {'followers_count': 746473, 'following_count': 1462, 'tweet_count': 432361, 'listed_count': 3174}, 'created_at': '2008-08-09T18:33:49.000Z', 'name': 'KHOU 11 News Houston'}",KHOU,Houston,Texas,Harris County,United States,"Harris County,Texas",2020,1,
2.32253E+17,@Soilder_Lyme *smiles* well I care about ya,731795886,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-08-05T23:11:36.000Z,632314387,2.3186E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '232252013730230272'}]",,,"{'location': 'Tulsa', 'created_at': '2012-08-02T00:41:35.000Z', 'public_metrics': {'followers_count': 515, 'following_count': 298, 'tweet_count': 7630, 'listed_count': 2}, 'description': ""Howdy! I'm Steve! I love eating cake, getting in fights, fixing cars....And @Superman_Curtis..I love him more than all those other things #Starry #OriginalSteve"", 'name': 'Steve Randle™', 'username': 'Rumble_Steve'}",Rumble_Steve,Tulsa,Oklahoma,Tulsa County,United States,"Tulsa County,Oklahoma",2012,0,
4.01054E+17,Very funny and a bit sad actually #Lyme Tori's Lyme Story: http://t.co/IOvoWb9huu via @youtube,633776159,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-14T18:27:25.000Z,,4.01054E+17,everyone,Twitter for Websites,,,"{'annotations': [{'start': 40, 'end': 43, 'probability': 0.6141, 'type': 'Person', 'normalized_text': 'Tori'}], 'hashtags': [{'start': 34, 'end': 39, 'tag': 'Lyme'}], 'mentions': [{'start': 86, 'end': 94, 'username': 'YouTube', 'id': '10228272'}], 'urls': [{'start': 59, 'end': 81, 'url': 'http://t.co/IOvoWb9huu', 'expanded_url': 'http://youtu.be/7DMlsfTKIj4', 'display_url': 'youtu.be/7DMlsfTKIj4'}]}","{'name': 'Bigger than a Tick', 'description': 'A holistic physician who successfully conquered  Lyme. I learned more in bed than in medical school!  There is hope \r\nbecause we are  bigger than a tick. #Lyme', 'username': 'BiggerthanaTick', 'public_metrics': {'followers_count': 317, 'following_count': 457, 'tweet_count': 260, 'listed_count': 14}, 'created_at': '2012-07-12T14:27:40.000Z', 'location': 'Boston'}",BiggerthanaTick,Boston,Massachusetts,Suffolk County,United States,"Suffolk County,Massachusetts",2013,0,
8.99462E+17,@2020fight Prob have but did they check for Lyme? I feel you I've had 5 months of dental stuff after getting my wisdom teeth out.,8.48267E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2017-08-21T02:44:29.000Z,8.05E+17,8.99455E+17,everyone,Twitter Web App,"[{'type': 'replied_to', 'id': '899454749417721856'}]",,"{'annotations': [{'start': 44, 'end': 47, 'probability': 0.3119, 'type': 'Person', 'normalized_text': 'Lyme'}], 'mentions': [{'start': 0, 'end': 10, 'username': '2020fight', 'id': '1131124892840210432'}]}","{'username': 'Rageagainstrepu', 'description': 'Wash the dirt off your intentions. #FuckTrump #Resist #Vegetarian #Atheist', 'location': 'Boston, Massachusetts', 'public_metrics': {'followers_count': 2346, 'following_count': 2179, 'tweet_count': 69773, 'listed_count': 1}, 'name': 'Ellen Grace', 'created_at': '2017-04-01T20:11:17.000Z'}",Rageagainstrepu,Boston,Massachusetts,Suffolk County,United States,"Suffolk County,Massachusetts",2017,0,
8.94553E+17,"As Lyme Disease Cases Spike In Maryland, Researchers Offer Sly Solution https://t.co/PaCzjQvq04",159216278,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-07T13:36:06.000Z,,8.94553E+17,everyone,dlvr.it,,,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/PaCzjQvq04', 'expanded_url': 'http://dlvr.it/PcNfZJ', 'display_url': 'dlvr.it/PcNfZJ'}], 'annotations': [{'start': 31, 'end': 38, 'probability': 0.9896, 'type': 'Place', 'normalized_text': 'Maryland'}]}","{'description': 'Local news, alerts, events and more. We’re your source for all things Bowie.', 'created_at': '2010-06-24T19:49:03.000Z', 'name': 'Bowie Patch', 'username': 'BowiePatch', 'location': 'Bowie, MD', 'public_metrics': {'followers_count': 2313, 'following_count': 309, 'tweet_count': 30639, 'listed_count': 88}}",BowiePatch,Bowie,Maryland,Prince George's County,United States,"Prince George's County,Maryland",2017,1,
7.12277E+17,RT @dwfirecontrol: 13:27 8 Pumps currently in attendance at a large property fire in Lyme Regis - updates will follow when possible,191813764,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-03-22T13:57:24.000Z,,7.12277E+17,everyone,Hootsuite,,,"{'annotations': [{'start': 85, 'end': 94, 'probability': 0.9469, 'type': 'Place', 'normalized_text': 'Lyme Regis'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'DWFireControl', 'id': '1119359502'}]}","{'username': 'DorsetFire', 'name': 'Former Dorset FRS', 'location': 'Dorset', 'public_metrics': {'followers_count': 11837, 'following_count': 814, 'tweet_count': 7702, 'listed_count': 211}, 'description': 'Official Twitter page for Dorset Fire & Rescue Service. This account is no longer active. Please follow us @DWFireRescue', 'created_at': '2010-09-17T12:34:44.000Z'}",DorsetFire,Dorset,Ohio,Ashtabula County,United States,"Ashtabula County,Ohio",2016,0,
9.91632E+17,Today: Unified sports hosts Stonington in volleyball at 3:00 Boys track hosts East Lyme at 4:00 Girls track travels to East Lyme at 4:00 Golf hosts East Lyme at 3:00 Baseball  travels to NFA at 4:00. Game will be played at Dodd Stadium. Softball hosts NFA at 4:00,1450171646,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2018-05-02T10:52:29.000Z,,9.91632E+17,everyone,Twitter for iPhone,,"[{'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}]","{'annotations': [{'start': 6, 'end': 6, 'probability': 0.5891, 'type': 'Organization', 'normalized_text': ''}, {'start': 28, 'end': 37, 'probability': 0.5262, 'type': 'Organization', 'normalized_text': 'Stonington'}, {'start': 78, 'end': 86, 'probability': 0.7021, 'type': 'Organization', 'normalized_text': 'East Lyme'}, {'start': 119, 'end': 127, 'probability': 0.4791, 'type': 'Organization', 'normalized_text': 'East Lyme'}, {'start': 148, 'end': 156, 'probability': 0.6154, 'type': 'Organization', 'normalized_text': 'East Lyme'}, {'start': 223, 'end': 234, 'probability': 0.5554, 'type': 'Organization', 'normalized_text': 'Dodd Stadium'}, {'start': 236, 'end': 244, 'probability': 0.8115, 'type': 'Organization', 'normalized_text': 'Softball'}]}","{'name': 'Groton-Fitch Athletics', 'public_metrics': {'followers_count': 1317, 'following_count': 565, 'tweet_count': 5406, 'listed_count': 7}, 'description': 'Groton Public Schools Athletic Department Official Twitter Site.', 'created_at': '2013-05-23T00:13:24.000Z', 'username': 'GrotonFitch', 'location': 'Groton, CT'}",GrotonFitch,Groton,Connecticut,New London County,United States,"New London County,Connecticut",2018,0,
2.52212E+17,"Romney aggressive anti-Lyme disease push apparently in advance of secretly-taped Obama castigating Americans too stupid to outwit 1/8"" tick.",323545750,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-30T01:05:11.000Z,,2.52212E+17,everyone,Twitter Web Client,,,"{'annotations': [{'start': 0, 'end': 5, 'probability': 0.9876, 'type': 'Person', 'normalized_text': 'Romney'}, {'start': 81, 'end': 85, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'Obama'}, {'start': 99, 'end': 107, 'probability': 0.6162, 'type': 'Person', 'normalized_text': 'Americans'}]}","{'name': 'Brent S. Sirota', 'location': 'Durham, NC', 'description': 'Time-lag accumulator. Assoc. Professor of History, NC State. Church, state & revolution in the long eighteenth century.', 'username': 'BrentSirota', 'public_metrics': {'followers_count': 4985, 'following_count': 2013, 'tweet_count': 38521, 'listed_count': 96}, 'created_at': '2011-06-25T00:53:14.000Z'}",BrentSirota,Durham,North Carolina,Durham County,United States,"Durham County,North Carolina",2012,1,
2.55086E+17,#Much RT @KerryPosh: #jealous RT “@shandicea: Really now!!!!!RT @GrannyHendricks: Frenchmen lyme shat”,38544382,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-10-07T23:21:46.000Z,,2.55086E+17,everyone,UberSocial for iPhone,,,"{'hashtags': [{'start': 0, 'end': 5, 'tag': 'Much'}, {'start': 21, 'end': 29, 'tag': 'jealous'}], 'mentions': [{'start': 34, 'end': 44, 'username': 'shandicea', 'id': '38544382'}, {'start': 64, 'end': 80, 'username': 'GrannyHendricks', 'id': '562244797'}]}","{'created_at': '2009-05-07T23:15:39.000Z', 'public_metrics': {'followers_count': 66, 'following_count': 144, 'tweet_count': 1759, 'listed_count': 0}, 'username': 'shandicea', 'description': '', 'name': 'Shandilous', 'location': 'Marietta, GA'}",shandicea,Marietta,Georgia,Cobb County,United States,"Cobb County,Georgia",2012,0,
1.47617E+18,"Listen… I’m pro-vax, pro-mask, team COVID is real, team listen to scientists, team protect yourself &amp; those around you…. BUT…. the CDC has been fumbling on pandemics for decades and the Lyme disease community would be HAPPY to tell you how little shocked we are here!!!!!!!",90098414,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2021-12-29T12:30:50.000Z,,1.47617E+18,everyone,Twitter for iPhone,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",,"{'location': 'Philadelphia, PA', 'name': 'Marissa.', 'username': 'mcieciorka', 'public_metrics': {'followers_count': 629, 'following_count': 811, 'tweet_count': 41308, 'listed_count': 17}, 'description': 'The First Lady of Flavortown.', 'created_at': '2009-11-15T04:53:48.000Z'}",mcieciorka,Philadelphia,Pennsylvania,Philadelphia County,United States,"Philadelphia County,Pennsylvania",2021,1,
1.37035E+18,"@Son_Lyme @WholeMarsBlog Very much so. Tesla's profit is eaten up with exponentially growing the company, same as Amazon before it. They could be much more profitable but not while building an ever-increasing number of new GFs, adding big new innovations like casting machines, etc.",8.24798E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2021-03-12T12:39:00.000Z,2670253165,1.37032E+18,everyone,Twitter for Android,"[{'type': 'replied_to', 'id': '1370334015543185413'}]","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '783335558466506752', 'name': 'Online'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026792024', 'name': 'Amazon'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}]","{'mentions': [{'start': 0, 'end': 9, 'username': 'Son_Lyme', 'id': '2670253165'}, {'start': 10, 'end': 24, 'username': 'WholeMarsBlog', 'id': '1263491240336769026'}], 'annotations': [{'start': 39, 'end': 43, 'probability': 0.7006, 'type': 'Organization', 'normalized_text': 'Tesla'}, {'start': 114, 'end': 119, 'probability': 0.7431, 'type': 'Organization', 'normalized_text': 'Amazon'}]}","{'created_at': '2017-01-27T01:55:52.000Z', 'location': 'Colorado Springs, CO', 'username': 'todd_gleason', 'name': 'Todd Gleason', 'description': 'Neurodivergent, autism dad, solar/Tesla owner/FSD Beta 99er, investor, retired SW architect rolling my Katamari.\nCome for the tech insights, stay for the snark.', 'public_metrics': {'followers_count': 329, 'following_count': 269, 'tweet_count': 6579, 'listed_count': 8}}",todd_gleason,Colorado Springs,Colorado,El Paso County,United States,"El Paso County,Colorado",2021,0,
2.11539E+17,"We'll have a LYME table set up at INDY Fest today, go check it out and find Alex and Lindsey for discount tickets... http://t.co/7CK4sTjx",567613150,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-09T19:21:44.000Z,,2.11539E+17,everyone,Facebook,,,"{'annotations': [{'start': 34, 'end': 42, 'probability': 0.4435, 'type': 'Place', 'normalized_text': 'INDY Fest'}, {'start': 76, 'end': 79, 'probability': 0.985, 'type': 'Person', 'normalized_text': 'Alex'}, {'start': 85, 'end': 91, 'probability': 0.9936, 'type': 'Person', 'normalized_text': 'Lindsey'}], 'urls': [{'start': 117, 'end': 137, 'url': 'http://t.co/7CK4sTjx', 'expanded_url': 'http://fb.me/zznIH3FS', 'display_url': 'fb.me/zznIH3FS'}]}","{'public_metrics': {'followers_count': 181, 'following_count': 552, 'tweet_count': 180, 'listed_count': 4}, 'created_at': '2012-04-30T22:25:21.000Z', 'name': 'LYME Fest', 'description': 'Love Your Mother Earth Festival. Celebrating innovative artist and progressive fans. The best 3 days MT has to offer.', 'username': 'LYMEfest', 'location': 'Missoula, MT'}",LYMEfest,Missoula,Montana,Missoula County,United States,"Missoula County,Montana",2012,1,
1.41928E+18,Comparison of Lyme Disease in the United States and Europe https://t.co/EAU9pHpxrT,2565865626,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",2021-07-25T12:36:35.000Z,,1.41928E+18,everyone,TweetCaster for iOS,,,"{'annotations': [{'start': 34, 'end': 46, 'probability': 0.8636, 'type': 'Place', 'normalized_text': 'United States'}, {'start': 52, 'end': 57, 'probability': 0.7973, 'type': 'Place', 'normalized_text': 'Europe'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/EAU9pHpxrT', 'expanded_url': 'https://wwwnc.cdc.gov/eid/article/27/8/20-4763_article', 'display_url': 'wwwnc.cdc.gov/eid/article/27…'}]}","{'name': 'Global Health Observ', 'location': 'Baltimore MD USA', 'description': 'The Johns Hopkins University - School of Public Health - Academic-based public health observatory - operational research & training  - Epidemiology Methods', 'username': 'GlobalPHObserv', 'public_metrics': {'followers_count': 5018, 'following_count': 936, 'tweet_count': 68553, 'listed_count': 314}, 'created_at': '2014-06-13T20:40:04.000Z'}",GlobalPHObserv,Baltimore,Maryland,Baltimore city,United States,"Baltimore city,Maryland",2021,1,
